518,DB00748,Carbinoxamine,approved,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1
519,DB00749,Etodolac,approved; investigational; vet_approved,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1
520,DB00750,Prilocaine,approved,CCCNC(C)C(=O)NC1=CC=CC=C1C
521,DB00751,Epinastine,approved; investigational,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21
522,DB00752,Tranylcypromine,approved; investigational,NC1CC1C1=CC=CC=C1
523,DB00753,Isoflurane,approved; vet_approved,FC(F)OC(Cl)C(F)(F)F
524,DB00754,Ethotoin,approved,CCN1C(=O)NC(C1=O)C1=CC=CC=C1
525,DB00755,Tretinoin,approved; investigational; nutraceutical,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O
526,DB00757,Dolasetron,approved; investigational,[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2
527,DB00758,Clopidogrel,approved,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl
528,DB00759,Tetracycline,approved; vet_approved,[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(O)C=CC=C1[C@@]3(C)O
529,DB00760,Meropenem,approved; investigational,[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H]
530,DB00761,Potassium chloride,approved; withdrawn,[Cl-].[K+]
531,DB00762,Irinotecan,approved; investigational,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12
532,DB00763,Methimazole,approved,CN1C=CNC1=S
533,DB00764,Mometasone,experimental,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
534,DB00765,Metyrosine,approved,C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O
535,DB00766,Clavulanic acid,approved; vet_approved,[H][C@@]12CC(=O)N1[C@@H](C(O)=O)\C(O2)=C\CO
536,DB00768,Olopatadine,approved,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2
537,DB00769,Hydrocortamate,approved,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
538,DB00770,Alprostadil,approved; investigational,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O
539,DB00771,Clidinium,approved,C[N@@+]12CC[C@@H](CC1)C(C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
540,DB00772,Malathion,approved; investigational,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
541,DB00773,Etoposide,approved,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O
542,DB00774,Hydroflumethiazide,approved; investigational; withdrawn,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F
543,DB00775,Tirofiban,approved,CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O
544,DB00776,Oxcarbazepine,approved,NC(=O)N1C2=CC=CC=C2CC(=O)C2=C1C=CC=C2
545,DB00778,Roxithromycin,approved; investigational; withdrawn,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
546,DB00779,Nalidixic acid,approved; investigational,CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2
547,DB00780,Phenelzine,approved,NNCCC1=CC=CC=C1
548,DB00781,Polymyxin B,approved; vet_approved,[H][C@]1(NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCNC1=O)NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)CCCCC(C)CC)[C@@H](C)O)[C@@H](C)O
549,DB00782,Propantheline,approved,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12)C(C)C
550,DB00783,Estradiol,approved; investigational; vet_approved,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
551,DB00784,Mefenamic acid,approved,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1
552,DB00787,Acyclovir,approved,NC1=NC(=O)C2=C(N1)N(COCCO)C=N2
553,DB00788,Naproxen,approved; vet_approved,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O
554,DB00790,Perindopril,approved,[H][C@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O
555,DB00791,Uracil mustard,approved,ClCCN(CCCl)C1=CNC(=O)NC1=O
556,DB00792,Tripelennamine,approved; vet_approved,CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1
557,DB00793,Haloprogin,approved; withdrawn,ClC1=CC(Cl)=C(Cl)C=C1OCC#CI
558,DB00794,Primidone,approved; vet_approved,CCC1(C(=O)NCNC1=O)C1=CC=CC=C1
559,DB00795,Sulfasalazine,approved,OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1
560,DB00796,Candesartan cilexetil,approved,CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1
561,DB00797,Tolazoline,approved; vet_approved,C(C1=NCCN1)C1=CC=CC=C1
562,DB00798,Gentamicin,approved; vet_approved,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
563,DB00799,Tazarotene,approved; investigational,CCOC(=O)C1=CN=C(C=C1)C#CC1=CC2=C(SCCC2(C)C)C=C1
564,DB00800,Fenoldopam,approved,OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12
565,DB00801,Halazepam,approved; illicit; withdrawn,FC(F)(F)CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1
566,DB00802,Alfentanil,approved; illicit,CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O
567,DB00803,Colistin,approved,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)C(NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O
568,DB00804,Dicyclomine,approved,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1
569,DB00805,Minaprine,approved,CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1
570,DB00806,Pentoxifylline,approved; investigational,CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C
571,DB00807,Proparacaine,approved; vet_approved,CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC
572,DB00808,Indapamide,approved,CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O
573,DB00809,Tropicamide,approved; investigational,CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1
574,DB00810,Biperiden,approved; investigational,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1
575,DB00811,Ribavirin,approved,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
576,DB00812,Phenylbutazone,approved; vet_approved,CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1
577,DB00813,Fentanyl,approved; illicit; investigational; vet_approved,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1
578,DB00814,Meloxicam,approved; vet_approved,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O
579,DB00816,Orciprenaline,approved,CC(C)NCC(O)C1=CC(O)=CC(O)=C1
580,DB00817,Rosoxacin,approved; investigational,CCN1C=C(C(O)=O)C(=O)C2=C1C=C(C=C2)C1=CC=NC=C1
581,DB00818,Propofol,approved; investigational; vet_approved,CC(C)C1=CC=CC(C(C)C)=C1O
582,DB00819,Acetazolamide,approved; vet_approved,CC(=O)NC1=NN=C(S1)S(N)(=O)=O
583,DB00820,Tadalafil,approved; investigational,[H][C@]12CC3=C(NC4=CC=CC=C34)[C@H](N1C(=O)CN(C)C2=O)C1=CC2=C(OCO2)C=C1
584,DB00821,Carprofen,approved; vet_approved; withdrawn,CC(C(O)=O)C1=CC2=C(C=C1)C1=C(N2)C=CC(Cl)=C1
585,DB00822,Disulfiram,approved,CCN(CC)C(=S)SSC(=S)N(CC)CC
586,DB00823,Ethynodiol diacetate,approved,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H]
587,DB00826,Natamycin,approved,[H][C@@]12C[C@H](O)C[C@]3(O)C[C@H](O)[C@@H](C(O)=O)[C@]([H])(C[C@@H](O[C@]4([H])O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)\C=C\C=C\C=C\C=C\C[C@@H](C)OC(=O)\C=C\[C@@]1([H])O2)O3
588,DB00827,Cinoxacin,approved; investigational; withdrawn,CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12
589,DB00828,Fosfomycin,approved,C[C@@H]1O[C@@H]1P(O)(O)=O
590,DB00829,Diazepam,approved; illicit; investigational; vet_approved,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1
591,DB00830,Phenmetrazine,approved; illicit,CC1NCCOC1C1=CC=CC=C1
592,DB00831,Trifluoperazine,approved; investigational,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1
593,DB00832,Phensuximide,approved,CN1C(=O)CC(C1=O)C1=CC=CC=C1
594,DB00833,Cefaclor,approved,[H][C@]12SCC(Cl)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O
595,DB00834,Mifepristone,approved; investigational,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H]
596,DB00835,Brompheniramine,approved,CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1
597,DB00836,Loperamide,approved,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1
598,DB00837,Progabide,experimental,NC(=O)CCC\N=C(\C1=CC=C(Cl)C=C1)C1=C(O)C=CC(F)=C1
599,DB00838,Clocortolone,approved,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
600,DB00839,Tolazamide,approved; investigational,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1
601,DB00841,Dobutamine,approved,CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1
602,DB00842,Oxazepam,approved,OC1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2
603,DB00843,Donepezil,approved,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1
604,DB00844,Nalbuphine,approved,O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5
605,DB00845,Clofazimine,approved; investigational,CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1
606,DB00846,Flurandrenolide,approved,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
607,DB00847,Cysteamine,approved; investigational,NCCS
608,DB00849,Methylphenobarbital,approved,CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1
609,DB00850,Perphenazine,approved,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
610,DB00851,Dacarbazine,approved; investigational,CN(C)\N=N\C1=C(N=CN1)C(N)=O
611,DB00852,Pseudoephedrine,approved,CN[C@@H](C)[C@@H](O)C1=CC=CC=C1
612,DB00853,Temozolomide,approved; investigational,CN1N=NC2=C(N=CN2C1=O)C(N)=O
613,DB00854,Levorphanol,approved,[H][C@@]12CCCC[C@@]11CCN(C)[C@@H]2CC2=C1C=C(O)C=C2
614,DB00855,Aminolevulinic acid,approved,NCC(=O)CCC(O)=O
615,DB00856,Chlorphenesin,approved; experimental,OCC(O)COC1=CC=C(Cl)C=C1
616,DB00857,Terbinafine,approved; investigational; vet_approved,CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12
617,DB00859,Penicillamine,approved,[H][C@](N)(C(O)=O)C(C)(C)S
618,DB00860,Prednisolone,approved; vet_approved,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
619,DB00861,Diflunisal,approved; investigational,OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1
620,DB00862,Vardenafil,approved,CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1
621,DB00863,Ranitidine,approved; withdrawn,CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O
622,DB00864,Tacrolimus,approved; investigational,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC
623,DB00865,Benzphetamine,approved; illicit,C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1
624,DB00866,Alprenolol,experimental; withdrawn,CC(C)NCC(O)COC1=CC=CC=C1CC=C
625,DB00867,Ritodrine,approved; investigational,C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C1=CC=C(O)C=C1
626,DB00869,Dorzolamide,approved,CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
627,DB00870,Suprofen,approved; withdrawn,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1
628,DB00871,Terbutaline,approved,CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1
629,DB00872,Conivaptan,approved; investigational,CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1
630,DB00875,Flupentixol,approved; investigational; withdrawn,[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F
631,DB00876,Eprosartan,approved,CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O
632,DB00877,Sirolimus,approved; investigational,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC
633,DB00879,Emtricitabine,approved; investigational,NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1
634,DB00880,Chlorothiazide,approved; vet_approved,NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1
635,DB00881,Quinapril,approved; investigational,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O
636,DB00882,Clomifene,approved; investigational,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1
637,DB00883,Isosorbide dinitrate,approved; investigational,[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O
638,DB00884,Risedronic acid,approved; investigational,OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O
639,DB00885,Pemirolast,approved; investigational,CC1=CC=CN2C(=O)C(=CN=C12)C1=NNN=N1
640,DB00887,Bumetanide,approved,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O
641,DB00888,Mechlorethamine,approved; investigational,CN(CCCl)CCCl
642,DB00889,Granisetron,approved; investigational,CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2
643,DB00890,Dienestrol,approved; investigational,[H]\C(C)=C(/C(=C(\[H])C)/C1=CC=C(O)C=C1)\C1=CC=C(O)C=C1
644,DB00891,Sulfapyridine,approved,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
645,DB00892,Oxybuprocaine,approved; investigational,CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC
646,DB00894,Testolactone,approved; investigational,[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H]
647,DB00895,Benzylpenicilloyl polylysine,approved,CC1([C@@H](N[C@H](S1)C(C(=O)NCCCC[C@H](C(=O)O)N)NC(=O)CC2=CC=CC=C2)C(=O)O)C.C(CCN)C[C@H](C(=O)O)N
648,DB00896,Rimexolone,approved,[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
649,DB00897,Triazolam,approved; investigational,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12
650,DB00898,Ethanol,approved,CCO
651,DB00899,Remifentanil,approved,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC
652,DB00900,Didanosine,approved,OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1NC=NC2=O
653,DB00903,Etacrynic acid,approved; investigational,CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1
654,DB00904,Ondansetron,approved,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2
655,DB00905,Bimatoprost,approved; investigational,CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCC1=CC=CC=C1
656,DB00906,Tiagabine,approved; investigational,CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1
657,DB00907,Cocaine,approved; illicit,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C
658,DB00908,Quinidine,approved; investigational,[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1
659,DB00909,Zonisamide,approved; investigational,NS(=O)(=O)CC1=NOC2=CC=CC=C12
660,DB00910,Paricalcitol,approved; investigational,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O
661,DB00911,Tinidazole,approved; investigational,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O
662,DB00912,Repaglinide,approved; investigational,CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O
663,DB00914,Phenformin,approved; investigational; withdrawn,NC(=N)NC(=N)NCCC1=CC=CC=C1
664,DB00915,Amantadine,approved,NC12CC3CC(CC(C3)C1)C2
665,DB00916,Metronidazole,approved,CC1=NC=C(N1CCO)[N+]([O-])=O
666,DB00917,Dinoprostone,approved,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O
667,DB00918,Almotriptan,approved; investigational,CN(C)CCC1=CNC2=C1C=C(CS(=O)(=O)N1CCCC1)C=C2
668,DB00919,Spectinomycin,approved; investigational; vet_approved,[H][C@@]12O[C@H](C)CC(=O)[C@]1(O)O[C@]1([H])[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@@]1([H])O2
669,DB00920,Ketotifen,approved,CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12
670,DB00921,Buprenorphine,approved; illicit; investigational; vet_approved,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4
671,DB00923,Ceforanide,approved,[H][C@]12SCC(CSC3=NN=NN3CC(O)=O)=C(N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1CN)C(O)=O
672,DB00924,Cyclobenzaprine,approved,CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12
673,DB00925,Phenoxybenzamine,approved,CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1
674,DB00927,Famotidine,approved,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1
675,DB00928,Azacitidine,approved; investigational,NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
676,DB00929,Misoprostol,approved,CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
677,DB00931,Metacycline,approved; investigational,[H][C@@]12[C@@H](O)[C@]3([H])C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C
678,DB00932,Tipranavir,approved; investigational,[H][C@@](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C@@](CCC)(CCC2=CC=CC=C2)OC1=O
679,DB00933,Mesoridazine,approved; investigational,CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2
680,DB00934,Maprotiline,approved; investigational,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21
681,DB00935,Oxymetazoline,approved; investigational,CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C
682,DB00936,Salicylic acid,approved; investigational; vet_approved,OC(=O)C1=CC=CC=C1O
683,DB00937,Diethylpropion,approved; illicit,CCN(CC)C(C)C(=O)C1=CC=CC=C1
684,DB00938,Salmeterol,approved,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1
685,DB00939,Meclofenamic acid,approved; vet_approved,CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1
686,DB00940,Methantheline,approved; investigational,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12
687,DB00943,Zalcitabine,approved; investigational,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1
688,DB00944,Demecarium,approved,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C
689,DB00945,Acetylsalicylic acid,approved; vet_approved,CC(=O)OC1=CC=CC=C1C(O)=O
690,DB00946,Phenprocoumon,approved; investigational,CCC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2
691,DB00947,Fulvestrant,approved; investigational,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H]
692,DB00948,Mezlocillin,approved; investigational,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(C1=O)S(C)(=O)=O)C1=CC=CC=C1)C(O)=O
693,DB00949,Felbamate,approved,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1
694,DB00950,Fexofenadine,approved; investigational,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
695,DB00951,Isoniazid,approved; investigational,NNC(=O)C1=CC=NC=C1
696,DB00952,Naratriptan,approved; investigational,CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1
697,DB00953,Rizatriptan,approved,CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2
698,DB00954,Dirithromycin,experimental,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O
699,DB00955,Netilmicin,approved; investigational,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O
700,DB00956,Hydrocodone,approved; illicit; investigational,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O
701,DB00957,Norgestimate,approved; investigational,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O
702,DB00958,Carboplatin,approved,[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H]
703,DB00959,Methylprednisolone,approved; vet_approved,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C
704,DB00960,Pindolol,approved; investigational,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2
705,DB00961,Mepivacaine,approved; vet_approved,CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C
706,DB00962,Zaleplon,approved; illicit; investigational,CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N
